user_id,date,session_id,value
14208,2/7/2010,2864,52
14209,2/8/2010,2865,13
14210,2/9/2010,2866,78
14211,2/10/2010,2867,93
14212,2/11/2010,2868,75
14213,2/12/2010,2869,35
14214,2/13/2010,2870,10
14215,2/14/2010,2871,2
14216,2/15/2010,2872,66
14217,2/16/2010,2873,46
14218,2/17/2010,2874,84
14219,2/18/2010,2875,49
14220,2/19/2010,2876,80
14221,2/20/2010,2877,84
14222,2/21/2010,2878,16
14223,2/22/2010,2879,19
14224,2/23/2010,2880,44
14225,2/24/2010,2881,73
14226,2/25/2010,2882,68
14227,2/26/2010,2883,37
14228,2/27/2010,2884,97
14229,2/28/2010,2885,47
14230,3/1/2010,2886,89
14231,3/2/2010,2887,63
14232,3/3/2010,2888,60
14233,3/4/2010,2889,55
14234,3/5/2010,2890,27
14235,3/6/2010,2891,39
14236,3/7/2010,2892,21
14237,3/8/2010,2893,53
14238,3/9/2010,2894,85
14239,3/10/2010,2895,23
14240,3/11/2010,2896,32
14241,3/12/2010,2897,73
14242,3/13/2010,2898,5
14243,3/14/2010,2899,52
14244,3/15/2010,2900,91
14245,3/16/2010,2901,16
14246,3/17/2010,2902,17
14247,3/18/2010,2903,56
14248,3/19/2010,2904,38
14249,3/20/2010,2905,70
14250,3/21/2010,2906,20
14251,3/22/2010,2907,11
14252,3/23/2010,2908,68
14253,3/24/2010,2909,23
14254,3/25/2010,2910,42
14255,3/26/2010,2911,6
14256,3/27/2010,2912,30
14257,3/28/2010,2913,13
14258,3/29/2010,2914,17
14259,3/30/2010,2915,26
14260,3/31/2010,2916,55
14261,4/1/2010,2917,2
14262,4/2/2010,2918,93
14263,4/3/2010,2919,12
14264,4/4/2010,2920,71
14265,4/5/2010,2921,69
14266,4/6/2010,2922,85
14267,4/7/2010,2923,46
14268,4/8/2010,2924,6
14269,4/9/2010,2925,33
14270,4/10/2010,2926,14
14271,4/11/2010,2927,48
14272,4/12/2010,2928,1
14273,4/13/2010,2929,32
14274,4/14/2010,2930,56
14275,4/15/2010,2931,53
14276,4/16/2010,2932,47
14277,4/17/2010,2933,31
14278,4/18/2010,2934,15
14279,4/19/2010,2935,69
14280,4/20/2010,2936,15
14281,4/21/2010,2937,35
14282,4/22/2010,2938,51
14283,4/23/2010,2939,0
14284,4/24/2010,2940,66
14285,4/25/2010,2941,100
14286,4/26/2010,2942,36
14287,4/27/2010,2943,5
14288,4/28/2010,2944,74
14289,4/29/2010,2945,92
14290,4/30/2010,2946,22
14291,5/1/2010,2947,6
14292,5/2/2010,2948,58
14293,5/3/2010,2949,64
14294,5/4/2010,2950,17
14295,5/5/2010,2951,64
14296,5/6/2010,2952,21
14297,5/7/2010,2953,37
14298,5/8/2010,2954,33
14299,5/9/2010,2955,84
14300,5/10/2010,2956,88
14301,5/11/2010,2957,44
14302,5/12/2010,2958,93
14303,5/13/2010,2959,63
14304,5/14/2010,2960,84
14305,5/15/2010,2961,0
14306,5/16/2010,2962,37
14307,5/17/2010,2963,80
14308,5/18/2010,2964,87
14309,5/19/2010,2965,95
14310,5/20/2010,2966,34
14311,5/21/2010,2967,59
14312,5/22/2010,2968,52
14313,5/23/2010,2969,71
14314,5/24/2010,2970,77
14315,5/25/2010,2971,82
14316,5/26/2010,2972,52
14317,5/27/2010,2973,6
14318,5/28/2010,2974,11
14319,5/29/2010,2975,52
14320,5/30/2010,2976,93
14321,5/31/2010,2977,33
14322,6/1/2010,2978,27
14323,6/2/2010,2979,81
14324,6/3/2010,2980,40
14325,6/4/2010,2981,30
14326,6/5/2010,2982,23
14327,6/6/2010,2983,5
14328,6/7/2010,2984,69
14329,6/8/2010,2985,52
14330,6/9/2010,2986,68
14331,6/10/2010,2987,60
14332,6/11/2010,2988,16
14333,6/12/2010,2989,18
14334,6/13/2010,2990,91
14335,6/14/2010,2991,33
14336,6/15/2010,2992,0
14337,6/16/2010,2993,53
14338,6/17/2010,2994,79
14339,6/18/2010,2995,59
14340,6/19/2010,2996,99
14341,6/20/2010,2997,78
14342,6/21/2010,2998,11
14343,6/22/2010,2999,31
14344,6/23/2010,3000,12
14345,6/24/2010,3001,60
14346,6/25/2010,3002,100
14347,6/26/2010,3003,88
14348,6/27/2010,3004,10
14349,6/28/2010,3005,9
14350,6/29/2010,3006,66
14351,6/30/2010,3007,98
14352,7/1/2010,3008,45
14353,7/2/2010,3009,71
14354,7/3/2010,3010,88
14355,7/4/2010,3011,81
14356,7/5/2010,3012,81
14357,7/6/2010,3013,78
14358,7/7/2010,3014,26
14359,7/8/2010,3015,10
14360,7/9/2010,3016,35
14361,7/10/2010,3017,53
14362,7/11/2010,3018,6
14363,7/12/2010,3019,39
14364,7/13/2010,3020,20
14365,7/14/2010,3021,55
14366,7/15/2010,3022,1
14367,7/16/2010,3023,23
14368,7/17/2010,3024,22
14369,7/18/2010,3025,39
14370,7/19/2010,3026,75
14371,7/20/2010,3027,12
14372,7/21/2010,3028,15
14373,7/22/2010,3029,82
14374,7/23/2010,3030,90
14375,7/24/2010,3031,99
14376,7/25/2010,3032,24
14377,7/26/2010,3033,71
14378,7/27/2010,3034,54
14379,7/28/2010,3035,59
14380,7/29/2010,3036,94
14381,7/30/2010,3037,86
14382,7/31/2010,3038,38
14383,8/1/2010,3039,99
14384,8/2/2010,3040,62
14385,8/3/2010,3041,46
14386,8/4/2010,3042,8
14387,8/5/2010,3043,14
14388,8/6/2010,3044,43
14389,8/7/2010,3045,21
14390,8/8/2010,3046,11
14391,8/9/2010,3047,34
14392,8/10/2010,3048,88
14393,8/11/2010,3049,87
14394,8/12/2010,3050,47
14395,8/13/2010,3051,74
14396,8/14/2010,3052,51
14397,8/15/2010,3053,81
14398,8/16/2010,3054,70
14399,8/17/2010,3055,59
14400,8/18/2010,3056,35
14401,8/19/2010,3057,9
14402,8/20/2010,3058,21
14403,8/21/2010,3059,54
14404,8/22/2010,3060,17
14405,8/23/2010,3061,48
14406,8/24/2010,3062,36
14407,8/25/2010,3063,66
14408,8/26/2010,3064,44
14409,8/27/2010,3065,22
14410,8/28/2010,3066,61
14411,8/29/2010,3067,1
14412,8/30/2010,3068,12
14413,8/31/2010,3069,48
14414,9/1/2010,3070,22
14415,9/2/2010,3071,29
14416,9/3/2010,3072,95
14417,9/4/2010,3073,38
14418,9/5/2010,3074,19
14419,9/6/2010,3075,31
14420,9/7/2010,3076,48
14421,9/8/2010,3077,42
14422,9/9/2010,3078,4
14423,9/10/2010,3079,60
14424,9/11/2010,3080,41
14425,9/12/2010,3081,98
14426,9/13/2010,3082,98
14427,9/14/2010,3083,15
14428,9/15/2010,3084,18
14429,9/16/2010,3085,77
14430,9/17/2010,3086,6
14431,9/18/2010,3087,66
14432,9/19/2010,3088,94
14433,9/20/2010,3089,75
14434,9/21/2010,3090,35
14435,9/22/2010,3091,20
14436,9/23/2010,3092,81
14437,9/24/2010,3093,25
14438,9/25/2010,3094,40
14439,9/26/2010,3095,51
14440,9/27/2010,3096,21
14441,9/28/2010,3097,31
14442,9/29/2010,3098,42
14443,9/30/2010,3099,29
14444,10/1/2010,3100,40
14445,10/2/2010,3101,89
14446,10/3/2010,3102,20
14447,10/4/2010,3103,84
14448,10/5/2010,3104,30
14449,10/6/2010,3105,25
14450,10/7/2010,3106,68
14451,10/8/2010,3107,82
14452,10/9/2010,3108,22
14453,10/10/2010,3109,67
14454,10/11/2010,3110,69
14455,10/12/2010,3111,20
14456,10/13/2010,3112,56
14457,10/14/2010,3113,79
14458,10/15/2010,3114,42
14459,10/16/2010,3115,29
14460,10/17/2010,3116,21
14461,10/18/2010,3117,5
14462,10/19/2010,3118,28
14463,10/20/2010,3119,92
14464,10/21/2010,3120,27
14465,10/22/2010,3121,7
14466,10/23/2010,3122,32
14467,10/24/2010,3123,46
14468,10/25/2010,3124,47
14469,10/26/2010,3125,88
14470,10/27/2010,3126,9
14471,10/28/2010,3127,62
14472,10/29/2010,3128,18
14473,10/30/2010,3129,28
14474,10/31/2010,3130,47
14475,11/1/2010,3131,90
14476,11/2/2010,3132,15
14477,11/3/2010,3133,86
14478,11/4/2010,3134,21
14479,11/5/2010,3135,47
14480,11/6/2010,3136,89
14481,11/7/2010,3137,51
14482,11/8/2010,3138,71
14483,11/9/2010,3139,37
14484,11/10/2010,3140,27
14485,11/11/2010,3141,83
14486,11/12/2010,3142,47
14487,11/13/2010,3143,46
14488,11/14/2010,3144,62
14489,11/15/2010,3145,20
14490,11/16/2010,3146,7
14491,11/17/2010,3147,47
14492,11/18/2010,3148,66
14493,11/19/2010,3149,87
14494,11/20/2010,3150,25
14495,11/21/2010,3151,50
14496,11/22/2010,3152,58
14497,11/23/2010,3153,84
14498,11/24/2010,3154,79
14499,11/25/2010,3155,38
14500,11/26/2010,3156,61
14501,11/27/2010,3157,34
14502,11/28/2010,3158,50
14503,11/29/2010,3159,68
14504,11/30/2010,3160,91
14505,12/1/2010,3161,23
14506,12/2/2010,3162,99
14507,12/3/2010,3163,4
14508,12/4/2010,3164,22
14509,12/5/2010,3165,76
14510,12/6/2010,3166,26
14511,12/7/2010,3167,35
14512,12/8/2010,3168,92
14513,12/9/2010,3169,16
14514,12/10/2010,3170,19
14515,12/11/2010,3171,74
14516,12/12/2010,3172,42
14517,12/13/2010,3173,1
14518,12/14/2010,3174,41
14519,12/15/2010,3175,9
14520,12/16/2010,3176,34
14521,12/17/2010,3177,78
14522,12/18/2010,3178,52
14523,12/19/2010,3179,58
14524,12/20/2010,3180,9
14525,12/21/2010,3181,14
14526,12/22/2010,3182,26
14527,12/23/2010,3183,6
14528,12/24/2010,3184,69
14529,12/25/2010,3185,48
14530,12/26/2010,3186,50
14531,12/27/2010,3187,76
14532,12/28/2010,3188,6
14533,12/29/2010,3189,98
14534,12/30/2010,3190,46
14535,12/31/2010,3191,45
14536,1/1/2011,3192,98
14537,1/2/2011,3193,2
14538,1/3/2011,3194,57
14539,1/4/2011,3195,99
14540,1/5/2011,3196,78
14541,1/6/2011,3197,100
14542,1/7/2011,3198,88
14543,1/8/2011,3199,44
14544,1/9/2011,3200,62
14545,1/10/2011,3201,36
14546,1/11/2011,3202,4
14547,1/12/2011,3203,36
14548,1/13/2011,3204,19
14549,1/14/2011,3205,40
14550,1/15/2011,3206,67
14551,1/16/2011,3207,54
14552,1/17/2011,3208,92
14553,1/18/2011,3209,14
14554,1/19/2011,3210,34
14555,1/20/2011,3211,11
14556,1/21/2011,3212,50
14557,1/22/2011,3213,61
14558,1/23/2011,3214,64
14559,1/24/2011,3215,42
14560,1/25/2011,3216,9
14561,1/26/2011,3217,80
14562,1/27/2011,3218,38
14563,1/28/2011,3219,93
14564,1/29/2011,3220,21
14565,1/30/2011,3221,70
14566,1/31/2011,3222,81
14567,2/1/2011,3223,64
14568,2/2/2011,3224,55
14569,2/3/2011,3225,79
14570,2/4/2011,3226,75
14571,2/5/2011,3227,10
14572,2/6/2011,3228,94
14573,2/7/2011,3229,18
14574,2/8/2011,3230,74
14575,2/9/2011,3231,84
14576,2/10/2011,3232,33
14577,2/11/2011,3233,99
14578,2/12/2011,3234,51
14579,2/13/2011,3235,32
14580,2/14/2011,3236,11
14581,2/15/2011,3237,57
14582,2/16/2011,3238,61
14583,2/17/2011,3239,95
14584,2/18/2011,3240,28
14585,2/19/2011,3241,34
14586,2/20/2011,3242,25
14587,2/21/2011,3243,26
14588,2/22/2011,3244,15
14589,2/23/2011,3245,20
14590,2/24/2011,3246,96
14591,2/25/2011,3247,29
14592,2/26/2011,3248,55
14593,2/27/2011,3249,65
14594,2/28/2011,3250,82
14595,3/1/2011,3251,14
14596,3/2/2011,3252,65
14597,3/3/2011,3253,36
14598,3/4/2011,3254,74
14599,3/5/2011,3255,35
14600,3/6/2011,3256,4
14601,3/7/2011,3257,66
14602,3/8/2011,3258,69
14603,3/9/2011,3259,79
14604,3/10/2011,3260,25
14605,3/11/2011,3261,20
14606,3/12/2011,3262,35
14607,3/13/2011,3263,95
14608,3/14/2011,3264,12
14609,3/15/2011,3265,56
14610,3/16/2011,3266,27
14611,3/17/2011,3267,35
14612,3/18/2011,3268,90
14613,3/19/2011,3269,68
14614,3/20/2011,3270,15
14615,3/21/2011,3271,17
14616,3/22/2011,3272,8
14617,3/23/2011,3273,83
14618,3/24/2011,3274,56
14619,3/25/2011,3275,11
14620,3/26/2011,3276,74
14621,3/27/2011,3277,92
14622,3/28/2011,3278,82
14623,3/29/2011,3279,37
14624,3/30/2011,3280,38
14625,3/31/2011,3281,21
14626,4/1/2011,3282,35
14627,4/2/2011,3283,97
14628,4/3/2011,3284,56
14629,4/4/2011,3285,8
14630,4/5/2011,3286,83
14631,4/6/2011,3287,81
14632,4/7/2011,3288,87
14633,4/8/2011,3289,13
14634,4/9/2011,3290,72
14635,4/10/2011,3291,44
14636,4/11/2011,3292,30
14637,4/12/2011,3293,22
14638,4/13/2011,3294,95
14639,4/14/2011,3295,50
14640,4/15/2011,3296,90
14641,4/16/2011,3297,70
14642,4/17/2011,3298,17
14643,4/18/2011,3299,18
14644,4/19/2011,3300,46
14645,4/20/2011,3301,50
14646,4/21/2011,3302,14
14647,4/22/2011,3303,95
14648,4/23/2011,3304,50
14649,4/24/2011,3305,79
14650,4/25/2011,3306,12
14651,4/26/2011,3307,70
14652,4/27/2011,3308,22
14653,4/28/2011,3309,88
14654,4/29/2011,3310,20
14655,4/30/2011,3311,67
14656,5/1/2011,3312,8
14657,5/2/2011,3313,38
14658,5/3/2011,3314,29
14659,5/4/2011,3315,77
14660,5/5/2011,3316,63
14661,5/6/2011,3317,78
14662,5/7/2011,3318,92
14663,5/8/2011,3319,62
14664,5/9/2011,3320,73
14665,5/10/2011,3321,99
14666,5/11/2011,3322,99
14667,5/12/2011,3323,27
14668,5/13/2011,3324,74
14669,5/14/2011,3325,34
14670,5/15/2011,3326,86
14671,5/16/2011,3327,53
14672,5/17/2011,3328,52
14673,5/18/2011,3329,100
14674,5/19/2011,3330,27
14675,5/20/2011,3331,7
14676,5/21/2011,3332,49
14677,5/22/2011,3333,98
14678,5/23/2011,3334,26
14679,5/24/2011,3335,76
14680,5/25/2011,3336,20
14681,5/26/2011,3337,78
14682,5/27/2011,3338,18
14683,5/28/2011,3339,71
14684,5/29/2011,3340,18
14685,5/30/2011,3341,45
14686,5/31/2011,3342,36
14687,6/1/2011,3343,35
14688,6/2/2011,3344,44
14689,6/3/2011,3345,10
14690,6/4/2011,3346,37
14691,6/5/2011,3347,11
14692,6/6/2011,3348,17
14693,6/7/2011,3349,57
14694,6/8/2011,3350,18
14695,6/9/2011,3351,12
14696,6/10/2011,3352,54
14697,6/11/2011,3353,3
14698,6/12/2011,3354,86
14699,6/13/2011,3355,7
14700,6/14/2011,3356,82
14701,6/15/2011,3357,68
14702,6/16/2011,3358,82
14703,6/17/2011,3359,88
14704,6/18/2011,3360,41
14705,6/19/2011,3361,41
14706,6/20/2011,3362,6
14707,6/21/2011,3363,40
14708,6/22/2011,3364,42
14709,6/23/2011,3365,10
14710,6/24/2011,3366,17
14711,6/25/2011,3367,21
14712,6/26/2011,3368,94
14713,6/27/2011,3369,6
14714,6/28/2011,3370,58
14715,6/29/2011,3371,78
14716,6/30/2011,3372,31
14717,7/1/2011,3373,77
14718,7/2/2011,3374,50
14719,7/3/2011,3375,60
14720,7/4/2011,3376,67
14721,7/5/2011,3377,67
14722,7/6/2011,3378,38
14723,7/7/2011,3379,94
14724,7/8/2011,3380,20
14725,7/9/2011,3381,72
14726,7/10/2011,3382,38
14727,7/11/2011,3383,58
14728,7/12/2011,3384,95
14729,7/13/2011,3385,47
14730,7/14/2011,3386,81
14731,7/15/2011,3387,37
14732,7/16/2011,3388,43
14733,7/17/2011,3389,86
14734,7/18/2011,3390,45
14735,7/19/2011,3391,9
14736,7/20/2011,3392,63
14737,7/21/2011,3393,74
14738,7/22/2011,3394,38
14739,7/23/2011,3395,90
14740,7/24/2011,3396,42
14741,7/25/2011,3397,32
14742,7/26/2011,3398,31
14743,7/27/2011,3399,81
14744,7/28/2011,3400,66
14745,7/29/2011,3401,25
14746,7/30/2011,3402,36
14747,7/31/2011,3403,33
14748,8/1/2011,3404,34
14749,8/2/2011,3405,20
14750,8/3/2011,3406,45
14751,8/4/2011,3407,34
14752,8/5/2011,3408,66
14753,8/6/2011,3409,50
14754,8/7/2011,3410,70
14755,8/8/2011,3411,82
14756,8/9/2011,3412,53
14757,8/10/2011,3413,49
14758,8/11/2011,3414,89
14759,8/12/2011,3415,41
14760,8/13/2011,3416,99
14761,8/14/2011,3417,35
14762,8/15/2011,3418,86
14763,8/16/2011,3419,25
14764,8/17/2011,3420,34
14765,8/18/2011,3421,18
14766,8/19/2011,3422,28
14767,8/20/2011,3423,95
14768,8/21/2011,3424,4
14769,8/22/2011,3425,76
14770,8/23/2011,3426,38
14771,8/24/2011,3427,89
14772,8/25/2011,3428,37
14773,8/26/2011,3429,92
14774,8/27/2011,3430,74
14775,8/28/2011,3431,61
14776,8/29/2011,3432,6
14777,8/30/2011,3433,28
14778,8/31/2011,3434,69
14779,9/1/2011,3435,34
14780,9/2/2011,3436,74
14781,9/3/2011,3437,31
14782,9/4/2011,3438,100
14783,9/5/2011,3439,13
14784,9/6/2011,3440,71
14785,9/7/2011,3441,58
14786,9/8/2011,3442,78
14787,9/9/2011,3443,5
14788,9/10/2011,3444,22
14789,9/11/2011,3445,0
14790,9/12/2011,3446,17
14791,9/13/2011,3447,3
14792,9/14/2011,3448,14
14793,9/15/2011,3449,82
14794,9/16/2011,3450,13
14795,9/17/2011,3451,47
14796,9/18/2011,3452,34
14797,9/19/2011,3453,74
14798,9/20/2011,3454,43
14799,9/21/2011,3455,53
14800,9/22/2011,3456,51
14801,9/23/2011,3457,72
14802,9/24/2011,3458,42
14803,9/25/2011,3459,37
14804,9/26/2011,3460,76
14805,9/27/2011,3461,71
14806,9/28/2011,3462,68
14807,9/29/2011,3463,94
14808,9/30/2011,3464,88
14809,10/1/2011,3465,50
14810,10/2/2011,3466,28
14811,10/3/2011,3467,43
14812,10/4/2011,3468,28
14813,10/5/2011,3469,32
14814,10/6/2011,3470,48
14815,10/7/2011,3471,56
14816,10/8/2011,3472,71
14817,10/9/2011,3473,90
14818,10/10/2011,3474,9
14819,10/11/2011,3475,25
14820,10/12/2011,3476,52
14821,10/13/2011,3477,54
14822,10/14/2011,3478,97
14823,10/15/2011,3479,32
14824,10/16/2011,3480,57
14825,10/17/2011,3481,94
14826,10/18/2011,3482,32
14827,10/19/2011,3483,83
14828,10/20/2011,3484,22
14829,10/21/2011,3485,0
14830,10/22/2011,3486,77
14831,10/23/2011,3487,3
14832,10/24/2011,3488,37
14833,10/25/2011,3489,82
14834,10/26/2011,3490,36
14835,10/27/2011,3491,72
14836,10/28/2011,3492,40
14837,10/29/2011,3493,62
14838,10/30/2011,3494,14
14839,10/31/2011,3495,87
14840,11/1/2011,3496,14
14841,11/2/2011,3497,34
14842,11/3/2011,3498,13
14843,11/4/2011,3499,53
14844,11/5/2011,3500,56
14845,11/6/2011,3501,32
14846,11/7/2011,3502,43
14847,11/8/2011,3503,38
14848,11/9/2011,3504,40
14849,11/10/2011,3505,48
14850,11/11/2011,3506,14
14851,11/12/2011,3507,19
14852,11/13/2011,3508,93
14853,11/14/2011,3509,66
14854,11/15/2011,3510,82
14855,11/16/2011,3511,77
14856,11/17/2011,3512,16
14857,11/18/2011,3513,25
14858,11/19/2011,3514,96
14859,11/20/2011,3515,20
14860,11/21/2011,3516,66
14861,11/22/2011,3517,34
14862,11/23/2011,3518,25
14863,11/24/2011,3519,9
14864,11/25/2011,3520,12
14865,11/26/2011,3521,87
14866,11/27/2011,3522,26
14867,11/28/2011,3523,33
14868,11/29/2011,3524,78
14869,11/30/2011,3525,6
14870,12/1/2011,3526,46
14871,12/2/2011,3527,90
14872,12/3/2011,3528,93
14873,12/4/2011,3529,63
14874,12/5/2011,3530,18
14875,12/6/2011,3531,100
14876,12/7/2011,3532,60
14877,12/8/2011,3533,5
14878,12/9/2011,3534,0
14879,12/10/2011,3535,61
14880,12/11/2011,3536,28
14881,12/12/2011,3537,15
14882,12/13/2011,3538,1
14883,12/14/2011,3539,50
14884,12/15/2011,3540,17
14885,12/16/2011,3541,52
14886,12/17/2011,3542,55
14887,12/18/2011,3543,88
14888,12/19/2011,3544,55
14889,12/20/2011,3545,48
14890,12/21/2011,3546,10
14891,12/22/2011,3547,91
14892,12/23/2011,3548,45
14893,12/24/2011,3549,96
14894,12/25/2011,3550,25
14895,12/26/2011,3551,33
14896,12/27/2011,3552,93
14897,12/28/2011,3553,40
14898,12/29/2011,3554,57
14899,12/30/2011,3555,79
14900,12/31/2011,3556,22
14901,1/1/2012,3557,2
14902,1/2/2012,3558,9
14903,1/3/2012,3559,55
14904,1/4/2012,3560,40
14905,1/5/2012,3561,76
14906,1/6/2012,3562,78
14907,1/7/2012,3563,46
14908,1/8/2012,3564,65
14909,1/9/2012,3565,20
14910,1/10/2012,3566,50
14911,1/11/2012,3567,12
14912,1/12/2012,3568,2
14913,1/13/2012,3569,99
14914,1/14/2012,3570,17
14915,1/15/2012,3571,43
14916,1/16/2012,3572,34
14917,1/17/2012,3573,8
14918,1/18/2012,3574,55
14919,1/19/2012,3575,63
14920,1/20/2012,3576,52
14921,1/21/2012,3577,83
14922,1/22/2012,3578,94
14923,1/23/2012,3579,10
14924,1/24/2012,3580,77
14925,1/25/2012,3581,75
14926,1/26/2012,3582,15
14927,1/27/2012,3583,83
14928,1/28/2012,3584,45
14929,1/29/2012,3585,28
14930,1/30/2012,3586,36
14931,1/31/2012,3587,39
14932,2/1/2012,3588,59
14933,2/2/2012,3589,33
14934,2/3/2012,3590,23
14935,2/4/2012,3591,71
14936,2/5/2012,3592,58
14937,2/6/2012,3593,74
14938,2/7/2012,3594,12
14939,2/8/2012,3595,63
14940,2/9/2012,3596,1
14941,2/10/2012,3597,22
14942,2/11/2012,3598,60
14943,2/12/2012,3599,88
14944,2/13/2012,3600,99
14945,2/14/2012,3601,12
14946,2/15/2012,3602,72
14947,2/16/2012,3603,75
14948,2/17/2012,3604,61
14949,2/18/2012,3605,21
14950,2/19/2012,3606,84
14951,2/20/2012,3607,84
14952,2/21/2012,3608,42
14953,2/22/2012,3609,5
14954,2/23/2012,3610,9
14955,2/24/2012,3611,33
14956,2/25/2012,3612,39
14957,2/26/2012,3613,78
14958,2/27/2012,3614,90
14959,2/28/2012,3615,9
14960,2/29/2012,3616,75
14961,3/1/2012,3617,42
14962,3/2/2012,3618,62
14963,3/3/2012,3619,19
14964,3/4/2012,3620,63
14965,3/5/2012,3621,2
14966,3/6/2012,3622,6
14967,3/7/2012,3623,31
14968,3/8/2012,3624,28
14969,3/9/2012,3625,77
14970,3/10/2012,3626,66
14971,3/11/2012,3627,90
14972,3/12/2012,3628,59
14973,3/13/2012,3629,68
14974,3/14/2012,3630,95
14975,3/15/2012,3631,81
14976,3/16/2012,3632,98
14977,3/17/2012,3633,71
14978,3/18/2012,3634,65
14979,3/19/2012,3635,30
14980,3/20/2012,3636,46
14981,3/21/2012,3637,26
14982,3/22/2012,3638,30
14983,3/23/2012,3639,70
14984,3/24/2012,3640,92
14985,3/25/2012,3641,28
14986,3/26/2012,3642,61
14987,3/27/2012,3643,32
14988,3/28/2012,3644,13
14989,3/29/2012,3645,97
14990,3/30/2012,3646,100
14991,3/31/2012,3647,19
14992,4/1/2012,3648,50
14993,4/2/2012,3649,60
14994,4/3/2012,3650,37
14995,4/4/2012,3651,27
14996,4/5/2012,3652,96
14997,4/6/2012,3653,56
14998,4/7/2012,3654,49
14999,4/8/2012,3655,4
15000,4/9/2012,3656,100
15001,4/10/2012,3657,14
15002,4/11/2012,3658,89
15003,4/12/2012,3659,75
15004,4/13/2012,3660,29
15005,4/14/2012,3661,95
15006,4/15/2012,3662,18
15007,4/16/2012,3663,74
15008,4/17/2012,3664,63
15009,4/18/2012,3665,72
15010,4/19/2012,3666,57
15011,4/20/2012,3667,44
15012,4/21/2012,3668,24
15013,4/22/2012,3669,94
15014,4/23/2012,3670,75
15015,4/24/2012,3671,55
15016,4/25/2012,3672,71
15017,4/26/2012,3673,77
15018,4/27/2012,3674,98
15019,4/28/2012,3675,37
15020,4/29/2012,3676,51
15021,4/30/2012,3677,61
15022,5/1/2012,3678,1
15023,5/2/2012,3679,16
15024,5/3/2012,3680,73
15025,5/4/2012,3681,15
15026,5/5/2012,3682,73
15027,5/6/2012,3683,46
15028,5/7/2012,3684,34
15029,5/8/2012,3685,35
15030,5/9/2012,3686,94
15031,5/10/2012,3687,33
15032,5/11/2012,3688,50
15033,5/12/2012,3689,77
15034,5/13/2012,3690,91
15035,5/14/2012,3691,46
15036,5/15/2012,3692,0
15037,5/16/2012,3693,76
15038,5/17/2012,3694,87
15039,5/18/2012,3695,74
15040,5/19/2012,3696,85
15041,5/20/2012,3697,41
15042,5/21/2012,3698,61
15043,5/22/2012,3699,96
15044,5/23/2012,3700,89
15045,5/24/2012,3701,89
15046,5/25/2012,3702,41
15047,5/26/2012,3703,1
15048,5/27/2012,3704,65
15049,5/28/2012,3705,84
15050,5/29/2012,3706,0
15051,5/30/2012,3707,13
15052,5/31/2012,3708,73
15053,6/1/2012,3709,45
15054,6/2/2012,3710,43
15055,6/3/2012,3711,16
15056,6/4/2012,3712,84
15057,6/5/2012,3713,37
15058,6/6/2012,3714,28
15059,6/7/2012,3715,51
15060,6/8/2012,3716,71
15061,6/9/2012,3717,83
15062,6/10/2012,3718,30
15063,6/11/2012,3719,85
15064,6/12/2012,3720,77
15065,6/13/2012,3721,95
15066,6/14/2012,3722,20
15067,6/15/2012,3723,74
15068,6/16/2012,3724,88
15069,6/17/2012,3725,31
15070,6/18/2012,3726,30
15071,6/19/2012,3727,55
15072,6/20/2012,3728,39
15073,6/21/2012,3729,79
15074,6/22/2012,3730,91
15075,6/23/2012,3731,0
15076,6/24/2012,3732,99
15077,6/25/2012,3733,92
15078,6/26/2012,3734,9
15079,6/27/2012,3735,48
15080,6/28/2012,3736,76
15081,6/29/2012,3737,64
15082,6/30/2012,3738,45
15083,7/1/2012,3739,75
15084,7/2/2012,3740,16
15085,7/3/2012,3741,37
15086,7/4/2012,3742,39
15087,7/5/2012,3743,38
15088,7/6/2012,3744,99
15089,7/7/2012,3745,3
15090,7/8/2012,3746,71
15091,7/9/2012,3747,28
15092,7/10/2012,3748,91
15093,7/11/2012,3749,14
15094,7/12/2012,3750,32
15095,7/13/2012,3751,37
15096,7/14/2012,3752,32
15097,7/15/2012,3753,96
15098,7/16/2012,3754,33
15099,7/17/2012,3755,76
15100,7/18/2012,3756,24
15101,7/19/2012,3757,27
15102,7/20/2012,3758,58
15103,7/21/2012,3759,98
15104,7/22/2012,3760,17
15105,7/23/2012,3761,0
15106,7/24/2012,3762,17
15107,7/25/2012,3763,83
15108,7/26/2012,3764,4
15109,7/27/2012,3765,99
15110,7/28/2012,3766,44
15111,7/29/2012,3767,41
15112,7/30/2012,3768,37
15113,7/31/2012,3769,68
15114,8/1/2012,3770,57
15115,8/2/2012,3771,93
15116,8/3/2012,3772,86
15117,8/4/2012,3773,76
15118,8/5/2012,3774,38
15119,8/6/2012,3775,33
15120,8/7/2012,3776,6
15121,8/8/2012,3777,48
15122,8/9/2012,3778,28
15123,8/10/2012,3779,35
15124,8/11/2012,3780,57
15125,8/12/2012,3781,87
15126,8/13/2012,3782,61
15127,8/14/2012,3783,94
15128,8/15/2012,3784,92
15129,8/16/2012,3785,59
15130,8/17/2012,3786,19
15131,8/18/2012,3787,89
15132,8/19/2012,3788,74
15133,8/20/2012,3789,100
15134,8/21/2012,3790,81
15135,8/22/2012,3791,11
15136,8/23/2012,3792,5
15137,8/24/2012,3793,29
15138,8/25/2012,3794,70
15139,8/26/2012,3795,37
